Review_Date,Reviewer_Name,Rating,Review_Text
2013-02-14,MrTVDNR,5.0,food and service was fantastic.
2013-02-14,Diane,5.0,"i am gluten free and our waitress was extremely knowledgeable about the gluten free diet; if she wasn't sure she went directly to chef for explanation. my husband laughed because this was the first time in 25 yrs i had a fried seafood dinner!!!!!there was a complete gluten free menu separate from the regular menu; when i questioned choices, the waitress gave me feedback as to what many people on a gluten free menu choose. i was offered hot gluten free rolls which i shared with my husband, who is not gluten free. i do have celiac disease, so this is not a choice i made myself, it is my way of life for the past 25 yrs made for me by my doctor. would definitely return to try something else gluten free that caught my attention; so many choices!"
2013-02-13,OpenTable Diner,4.0,"price & food was excellent

i was looking to spend at least $300 but came out spending only $200."
2013-02-12,HC70,5.0,consistently terrific food and service! and the crab cakes are to die for!!!
2013-02-10,cheffie,4.0,i found it quiite interesting that the manager came by with a complimentary appetizer since we booked on line! i don't know why more people don't take advantage of this. you almost never have to wait.
2013-02-06,herb,4.0,crab cakes were excellent. not to spicy or full or filler
2013-02-06,OpenTable Diner,5.0,"this is a wonderful restaurant, with great staff and beautiful atmosphere. the food is die for, and certainly worth the money. thank you!"
2013-02-04,suzie22,4.0,"i am still thinking about the stuffed shrimp i had, it was delicious and memorable! we hadn't been to legals in a while, after a disappointing experience at the prudential one. however, our meals were delicious, with generous portions, our server polite and prompt and we can't wait to go back!

our only disappointment is that they covered up the fun fish tank in the floor, it was a nice addition to the decor and i guess the cover is scratched?"
2013-02-03,WendyB,5.0,food was great. we were a lively bunch and had a great time. we closed the place down and noone told us to leave. they were very accomodating. we had to change her reservation from 6 to 8 people at the last moment and they took care of it without any hassle or wait.
2013-02-01,Kenn,5.0,always wonderful. you just can't beet legalseafoods for fresh dish or other fare. service at the bar in framingham and most other legalseafoods is superb.
2013-01-29,Jules,3.0,"waiter didn't seem very interested in serving us or our responses to his questions. last question he asked was whether we wanted dessert. we replied no, and then he brought us dessert menus. food was very good, hot, and good portions. am increasingly disappointed that a very good restaurant will suffer from poor service."
2013-01-28,Katie,4.0,"great time, always love legals!"
2013-01-27,AverageDiner,5.0,"it's always busy here but service was prompt and knowledgable. filet was cooked perfectly and the fish eaters were very happy with the rainbow trout and scallops and shrimp. even had dessert, the belgian chocolate parfait with fresh whipped cream was the bomb!"
2013-01-26,Gedalia55,3.0,the noise level was absurd--and mostly coming from the waitstaff in the kitchen. i asked for a quiet table for my 98 yr old mother and i think we got the worst in the house--next to a large group and the kitchen. shame on you legals.
2013-01-26,herb,3.0,"music was awful. loud, clanky, teenage music.

house salad was almost all romaine. did someone mess up and think i ordered ceasar salad?"
2013-01-26,OpenTable Diner,5.0,"meet my mom for dinner, ate in the lounge, it was energetic and fun. food was delicious will head back there, soon."
2013-01-23,Conky,4.0,the food was excellent. the staff was attentive. the ambiance was a little louder than optimal and the lighting was a bit low. on the whole a great experience.
2013-01-22,JoyG,4.0,"staff didn't have my reservation when my friend arrived. i arrived early they showed me to my table nd said they old bring my friend when he arrived...i waited 40minutes when friend arrived she dint think i was there so she was waiting for me. 29 minutes until i called her.. staff did offere desert or appituser but we had lredy ordered. otherwise food was great,"
2013-01-20,skelly,3.0,"been there many times, food always fresh and good. waiter last night was just off. they are usually much better."
2013-01-19,Daisy,3.0,this is a mediocre but very popular restaurant. we had to wait even with a reservation. the food was adequate but nothing special. i've had better seafood at other non-seafood restaurants. the highlight of the evening was our waiter who was attentive & friendly.
2013-01-19,Great,5.0,i had the nutty salmon which was excellent and my husband had the artic chard which he loved! everything was cooked to perfection and our waiter was wonderful.
2013-01-19,Marsha,4.0,"my meal was excellent. haddock, perfectly grilled. baked potato. sauteed spinach. an amazingly busy restaurant, and though the food is excellent, fresh, cooked to perfection, i did ask myself more than once whether the hugely busy ambiance was worth it."
2013-01-19,OpenTable Diner,4.0,alwasy fresh fish and quality service
2013-01-18,JoeW,4.0,great service from the waiter carlos he was exceptional... good food and a nice time overall... small mixup when the transponder they gave me did not work and i lost out on a few tables.....
2013-01-18,md7716,3.0,service was a standout. food was so-so.
2013-01-18,OpenTable Diner,5.0,my wife and i are at legals at least once a month and we usually sit at the bar and have dinner. bartenders are usually very efficient and friendly. this time we sat in the dining room with our two children and we had a great meal and very good service. food was absolutely perfect.
2013-01-14,OpenTable Diner,4.0,food/service is outstanding. noise level much too loud. should have installed noise dampeners in ceiling when restaurant was built.
2013-01-12,katfoodie,3.0,"mostly good food. excellent quality. smaller portions, especially when it comes to appetizers (one crab cake, slightly larger than a fifty-cent piece for an exorbitant sum).

the stuffed shrimp was awful -- 99 percent bread in the stuffing, very little seafood.

all in all a gigantic disappointment.

everything was way too expensive."
2013-01-11,Tracey,5.0,"excellent waiter, perfect timing."
2013-01-10,picky,4.0,"all of our food was great
i had tuna & asked for it rare & it was
cesar salad was very good
they attempted to serve salad in hot( not just slightly warm) soup bowl
i asked for a room temp plate & was brought a cool flat plate. this was perfect & should be standard

i was asked by a manager if all was ok & told him all of the above. he just walked away
dessert egg nog read pudding was only fair. too dry. needed nutmeg or something more"
2013-01-07,Bobt,4.0,consistently excellent. fresh fish cooked perfectly.
2013-01-06,OpenTable Diner,2.0,the food was not that good. service was ok but slow and she forgot some things.
2013-01-03,Mick,5.0,"excellent quality food. i was impressed. i have not eaten there much, thinking it was overrated and expensive. i was wrong. it's well worth it."
2012-12-31,OpenTable Diner,2.0,busiest night for dining out. food was overcooked! shrimp stuffing like wallpaper paste and not tasty. poor value for cost. won't dine there again!
2012-12-30,OpenTable Diner,5.0,"love legals, always have, and always will. consistently super!"
2012-12-30,Disappointed,2.0,"the fish is super fresh, the side dishes were mediocre. onion strings were boring, and french fries were too salty."
2012-12-30,JoeBagodonuts,4.0,"i was impressed with their attention to details that we left using our opentable reservation... of the 4 people in our dinner party, 2 had different allergies and the hosts & servers were especially attentive to those needs - just from my mention of them when i made the reservation.
the food was not spectacular, but was perfectly acceptable."
2012-12-28,OpenTable Diner,2.0,overpriced....over rated.....small portions....salad size was a joke
2012-12-27,OpenTable Diner,5.0,"we loved the ambiance of the place. the sauteed mussels and seafood casserole were delicious. the kids menu had some very unique choices, which we loved. customer service was the best we have seen, and we would love to come back and try some of the other recipes. overall, a great dining experience on a very special occasion."
2012-12-25,LisaM,5.0,"great time! great food and unbelievable customer service. everyone from the host station to the servers etc were so attentive. i even saw the manager help an elderly person to the car.

great night!"
2012-12-25,OpenTable Diner,5.0,i took my 90 yr. old aunt who just moved here from chicago. i have listened to her complain about our local food and no flavor. not this time she really enjoyed it and was very happy. when she's happy it makes me happy. we'll return soon!
2012-12-24,OpenTable Diner,4.0,"was a bit worried after reading some of the reviews! have been to leagal many times, but has been at least a year since last visit.
did not get the complimentary appetizer as other reviews had noted if you made a reservation. we ordered bluefish appetizer, very good. food hot, and delicious! the size or portion i felt was fine and my co-diners felt the same. only one problem the pumpkin cheesecake topping was still frozen or not at room temperature other wise the cheesecake was delicious and other deserts were also delicious.
all personnel were friendly!
would return in the future for dinner."
2012-12-21,RobM,5.0,"had a great lunch, food and service was excellent."
2012-12-19,OpenTable Diner,4.0,"we went here for a nearby, mid-week anniversary dinner and were pleased with the food and service. we were not expecting a quiet, romantic experience just because this is a family/group oriented place, but were not disappointed either - we had a small table in one of the more quiet spots in the restaurant. our server, omar was very attentive and made us feel very welcome. the host even remembered our anniversary when we left."
2012-12-16,OpenTable Diner,5.0,always a great experience. best seafood around.
2012-12-12,FatRat250,5.0,"food was very good - glad to have the bluefish pâté, and the clam chowder was thick and full of clams. i had sautéed scallops which were very good, but not great. my server, cal, was excellent, attentive and on the ball."
2012-12-08,OpenTable Diner,3.0,oysters and cocktails were amazing! dinners specials not so good.
2012-12-08,OpenTable Diner,5.0,food and service wad great. friendly and went out of their way. the manager made a visit to the table early on and later asking how it was and making sure it was a great dining experience. i was on a date and would return againm
2012-12-03,LikeItalian,4.0,food is good and predictable. i had a salad and a cup of chowder.
2012-12-02,AdamS,3.0,first time at this restaurant. the food was good but i wasn't blown away. the shrimp and scallops weren't that great. i expected better. the steak was good but overall not sure that i would go back.
2012-12-02,loyal14,4.0,food always great just took a little too long
2012-12-01,Henry,4.0,"tasty seafood--albeit somewhat small portions; efficient, friendly service; downtown-like prices; tables crowded together; a bit noisy."
2012-12-01,LeilaC,4.0,"i had the hake entree special and it was a lovely surprise. the hake filet was moist and cooked to perfection, and the accompaniment was a delicious combination.
my husband had the fresh bay scallops special, seared, which were also delicious, although the side dishes were nothing exciting.
our server chad was very helpful and very attentive."
2012-11-29,OpenTable Diner,3.0,"parking was difficult...we had to walk a country mile! using open table was an easy way to make reservations...thanks. food was good though not great. having said that, i fou d the prices outrageous and service just ok."
2012-11-26,gigi,5.0,"really love the gluten free options! terrific, delicious, and thank you......"
2012-11-24,David,2.0,"oddly, non-entrees (bluefish pâté, seaweed salad, ice cream bonbons) were very good, but grilled fish and shellfish combo was overcooked and not all that flavorful. service was a cut below the chain's boston flagship, though not terrible."
2012-11-22,Phoodee,5.0,"always fresh and consistent. pricey, but worth it."
2012-11-22,MichelleD,5.0,we were there for thanksgiving; the staff made it a truly festive and special meal.
2012-11-22,gardengal4,4.0,"normally, i would rate this restaurant a 5, but i was especially disappointed with the size of the lobster i received. it was supposed to be 1.50-1.75, but it was a pound or barely over a pound imo. plus, one claw was a partial dud on the meat content (which can happen sometimes, i understand). for the inflated price, i expect much more in the way of size. other than that, service was great, portions good. the other folks loved their meals (crabcakes and the thanksgiving turkey special). although i am not especially a fan on boston creme pie, we all decided to get it for desert and it was out of this world."
2012-11-22,Monkeemom,4.0,"our server was excellent in recommending drinks, food and dessert. the only thing i didn't like about was how they seat people. there are plenty of tables in one area but people are stuffed in one corner."
2012-11-18,Sophia,4.0,"hadn't been here in a while, even tough we're nearby.. food and service were outstanding ! we will be back soon !"
2012-11-18,OpenTable Diner,4.0,great food and good service. we took our 1 year old and 5 year old and they also enjoyed the food from the kids menu.
2012-11-17,OpenTable Diner,5.0,everything was fine except it was busy & noisy -- normal for a popular spot on a saturday night.
2012-11-14,OpenTable Diner,5.0,"fantastic experience with my server, omar who did not only exceed my expectations, but offered suggestions making the evening one of the best ever."
2012-11-10,4craj,5.0,it was a great choice for our 17th anniversary. we had a great server who was very personable and professional.
2012-11-10,OpenTable Diner,4.0,"excellent oysters, excellent fish, good service!"
2012-11-09,CRLboston,5.0,they are making an effort to reclaim their name as the best seafood restaurant. big improvement from my last visit a few months ago
2012-11-09,OpenTable Diner,5.0,"great food as usual, had the bisque and then scrod, glad they brought back the baked potato. my husband is still waiting for them to bring back the snap peas with oyster sauce, he misses them. we also had a chefs tasting sample brought over because we had made a reservation, it was a crostini with bacon and pineapple with a chipotle mayo, it was very good and a nice tpuch. our waitress was very good, attentive when needed and away when needed."
2012-11-08,OpenTable Diner,2.0,"looked forward to my lunch of grilled swordfish salad on nov. 8. what i got was a tasty but truly miniscule portion of fish, less than 1/2 inch thick, x 5""l x 3w"". and this for $17.00? i didn't make a fuss as this was a business lunch with a client, at my invitation."
2012-11-05,LikeItalian,4.0,food was good and service very attentive.
2012-11-04,OpenTable Diner,4.0,the food was good as always. service was slow and several items were missing or short. i needed to prompt the server and corrections were made promptly. someone from the kitchen came out and apologized for the delays. free desert and one appetizer was removed from the bill which was appreciated.
2012-11-02,FatRat250,4.0,"back to the usual good food after my not do great meal at legals in peobody 3 days prior. they put the bluefish pâté on the specials list - please bring this back for good! chowder was good. special grilled fish player was ok but not great. swordfish was dry, scallops were sandy. waiter - steve - was excellent."
2012-10-27,cheffie,4.0,we had a thoroughly nice time and would recommend it. it's not often that the waiter really makes the dinner wibderful!
2012-10-24,OpenTable Diner,5.0,another exceptional meal with my family. thank you.
2012-10-23,Dick,5.0,i had a visitor from a foreign country and he absolutely loved the chowder and the cioppino
2012-10-21,DanielM,5.0,always a great dining experience.
2012-10-19,SherryC,4.0,"i was surprised at how good the food was this time. i've been many times before and was frankly, never overly impressed, given the prices. this time i really thought the food was great and the service was very good too. had calamari, steamed wontons and the sole."
2012-10-16,kfbooks,4.0,"the food & service was great bit it was so loud in the dining room that our server had trouble hearing our orders, and we had trouble hearing each other."
2012-10-14,EvaK,4.0,my husband and i have eaten here many times . we enjoy getting cherry stone clams as an appetizer. i didn't see them on the menu but our waiter said that they were available. when we got them the clams were too big.
2012-10-11,Steve,5.0,"we had a lovely dinner to celebrate our anniversary. the food was wonderful and the service was terrific.
we were very pleased."
2012-10-06,joycec,5.0,we had great food and a great waitress!
2012-10-06,OpenTable Diner,2.0,i think maybe just a bad night. will have to try one more time to give a good review.
2012-10-05,LegalFan,5.0,"wonderful dinner experience with my fiancee from start to finish. it was our first time at this particular location but we had been to others so we knew the food would be good. we were brought to our table at the exact time of our reservation. the waiter was outstanding. he was prompt, friendly, very helpful with the menu, and checked on us the right amount of times. we had a complimentary sample of an appetizer not featured on the menu brought out to us before our meals, which was unexpected and delicious. food was impeccable as usual. we plan on returning here frequently!"
2012-10-05,MargaretM,5.0,thought it was very good. all the wait staff were excellent and very attentive. the food was also very good. had a great evening.
2012-10-04,GoodfoodAwesomeService,5.0,patrick the manager made sure that everything was perfect. the wait staff was excellent and the food perfect. i would highly recommend it.
2012-09-28,LawrenceG,3.0,an ok restaurant. servers tried their best to make us comfortable and were very attentive.
2012-09-26,sally,2.0,there are few places in metro west worth being recommended for the kind of quality we used to find.couple of places in wellesley and wellesley hills better than average. outstanding for what it ofered....gone way down in many ways.legle used to be
2012-09-26,Great,4.0,great place in the metro boston area to get seafood.
2012-09-21,OpenTable Diner,5.0,"this was definitely one of the best dining experiences we've had in a long time. our waiter was exceptional. he was well informed, polite, there when we needed him but allowed us time to work through our meal at our own pace. leandro was definitely very good at his job. to our surprise we were greeted by the manager with a special appetizer when we arrived. it was definitely a treat. my only request for the future would be the option to do a 1/2 plate. my meal was delicious but portion was rather large."
2012-09-20,Paulspin,2.0,"not that impressed with what i ordered to be honest. the calamari i was told was 'incredible' it was average fried calamari nothing more, nothing less. i then had baked shrimp which i found stodgy, dry and utterly underwhelming.

service was also quite odd. the server was a inattentive and walked off when we spoke with her on more than one occasion.

i won't be returning in a hurry."
2012-09-20,Ellen,5.0,as always outstanding fish and excellent service. for people with celiac disease it is one of the few you never have to worry - they get it!
2012-09-15,OpenTable Diner,5.0,this was the first time we used open table for a reservation and it worked out perfectly. we only had to wait a few minutes for our table and ended up having a great seat. the atmosphere was terrific and the food was delicious!
2012-09-15,kk28,3.0,its legal what more can you say....
2012-09-15,OpenTable Diner,5.0,our server and visits from the managers made our visit feel that we were the most important guests in the restaurant. my guests were more than impressed. enjoyed the hustle and bustle. food and atmosphere where spectacular.
2012-09-14,GablesGirlLikesHerFood,3.0,"the management checked on us twice, and the waitress was thorough and attentive, however there were a few flaws. my baked stuffed shrimp tasted like something i'd find in the frozen foods aisle at the grocery store. everyone else's meals were just okay. our waitress was nice, however, she spent too much time discussing the wine special of the night. after everyone at the table ordered mixed drinks or beer, she followed up the wine lecture at the end of the night by inviting us to sign up for the weekly email updates b/c we would get an invitation to meet some wine conneseur and free wine tasting. she talked about it for at least 5 minutes, when it was clear that no one at the table was interested in wine. truly a waste of the guests' time."
2012-09-14,ConcordGolfer,4.0,"service was suitably attentive without hovering (!) food was fresh and tasty.
a very enjoyable lunch."
2012-09-08,OpenTable Diner,4.0,"immediately after being seated we were brought a special, complementary appetizer to thank us for making a reservation. food was good (as it always is) and service was attentive, but not to the level that you feel that you are being rushed."
2012-09-03,Jimbo,2.0,the old gray mare ain't what she used to be - come on - you gotta be able to make an appetizing fish & chips. yuk!
2012-08-30,OpenTable Diner,4.0,"we always love coming here from some good seafood, and with some family members visiting, we had to come again. the service was exceptional. even though one member arrived late, the waitress offered to keep her chowdah warm, or even to scoop her a new bowl once she arrived. the raw sampler (treasures of the sea) was amazing. another favorite is the wildfire grilled sampler. tonight, the fish was a little on the overlooked sized, but still delicious. i have to say the scallops weren't cooked that great, and were a bit mushy. the biggest complaint i have is that they don't offer the old salt ale, a special beer that harpoon used to brew especially for legals. oh well. overall a great experience and great food."
2012-08-30,SirJ,4.0,"food excellent. service excellent.

but i had asked for a quiet spot, and we were next to a rowdy group, so had to move."
2012-08-28,Bostonfinner,4.0,"after a summer of travel and beaches, we were all (six) very happy to meet for dinner at legals. the menu changes but the quality, presentation and service remain constant. we are long time fans - right from inman square - and remain very happy diners."
2012-08-25,Eattoomuch,4.0,pretty good food. service was exceptionally good.
2012-08-24,picky,4.0,"good
wine prices seem to have gone up"
2012-08-19,NancyM,4.0,"legal's is legal's is legal's.  my grilled scallops and shrimps were excellent.  my husband's halibut, although expertly cooked, was ""boring"" according to him.  i guess the sauce did not adequately infuse the fish, or at least, not as much as he'd like.  as we age, we like the noise level less and less."
2012-08-18,Legalfan,4.0,repeat customer - food is always fabulous!
2012-08-18,Smth755,4.0,typical ok legals never a surprise
2012-08-12,Miya,5.0,seafood quality was excellent as usual but what really stood out this time was the service. our server was excellent.
2012-08-11,HerbF,4.0,mussel appetizer was terrific as was the scrod. expensive but worth it for special occasion dinner.
2012-08-11,Rick,2.0,food took 40 minutes to be delivered to our table.
2012-08-08,PatOK,4.0,great seafood. not much selection for fish frowners. efficient & friendly service.
2012-08-08,OpenTable Diner,5.0,overall experience was exceptional. the servers paid attention to every detail and were extremely polite. the food was outstanding and we even received a free appetizer. they were generous enough to accommodate my request to sit in a booth for my wife's birthday. i would recommend this place to anyone who wants a real dinning experience.
2012-08-07,MattL,3.0,nice spot for a get together with friends. food was fairly sub par for the prices; my fish was over done as was my wife's. good calamari though. can't recommend given the food issue.
2012-08-06,Eric,1.0,"we waited over an hour for salads. when we arrived we were among the only diners. they appear to have lost our order. my friends requested gluten-free rolls, which arrived frozen."
2012-08-04,SueL,4.0,"although the food was delicious and well prepared, our waiter was less than friendly. he almost seemed annoyed by our party of 8 adults. the hostess who seated us was very nice and energetic. she would have been a much better server."
2012-08-02,deep6oysters,4.0,"as usual, the oysters were divine - served impeccably fresh on a bed of crushed ice.  chowder excellent.  nice sangria!  lovely hot rolls!  we always enjoy the legal restaurants."
2012-07-31,Diner,3.0,i went to lunch in the framingham location on a beautiful sunny day. the restaurant itself is rather dark so we asked to sit in the bar where at least they have windows. the tables are all with high stools (it is a bar) so it is not particularly comfortable to eat a meal. i was very disappointed in the food - not at all distinguished.
2012-07-30,OpenTable Diner,4.0,really great seafood!! we arrived 20 minutes before our reservation and they took us right to a table.
2012-07-29,Foodie,3.0,"waitr staff seemed to want us out quickly.

she seemed hurried."
2012-07-29,Patriciony,4.0,"great menu, you can really taste the fresh seafood"
2012-07-29,DinerK754,3.0,"i much prefer legal c bar and legal harborside to this location.  good for lunch while at the mall, but not my first choice when selecting a dinner location."
2012-07-28,Henry,4.0,dependable seafood; attentive staff; crowded seating; high-ish prices for suburbs.
2012-07-25,MichaelG,4.0,"the one comment i would make is there needs to be better co-ordination between the
waiters and the kitchen. specifically, this comment is related to the availability
of certain foods. at the time the first course was to be delivered, we were told that
the restaurant had run out of the type of oyster we had ordered, so that one of our
party was served, while the three of us had to wait for the substitute oysters. the
same thing happened with the main course, when three people were served, the fourth
person was informed you had run out of bluefish."
2012-07-23,azlu,5.0,an excellent afternoon. four of us each ordered a different item and all were outstanding. service was great as well.
2012-07-21,Rachel,5.0,a little noisy. our server was great - gave good recommendations but not too pushy.
2012-07-21,OpenTable Diner,4.0,"the entrees was delicious however the sides were somewhat lackluster.
wines were top notch."
2012-07-18,drhc,4.0,great service and food taste and quality. especially helpful in attending to 4-year old who does have very good restaurant manners.
2012-07-16,Sandypo,4.0,our dinner was excellent and the staff was great but the restaurant is very noisy and sometimes its hard to hear the people sitting opposite you!
2012-07-16,Bceagle,5.0,"as always great food
had double stuffed shrimp
amazing"
2012-07-11,OpenTable Diner,3.0,nice meal but very loud and hard to hear the group of people i was meeting.
2012-07-05,John,3.0,"we have been there many times and the food is always fresh and good. but for what one gets, many items are overpriced. i had the softshell crab appetizer and it was good, albeit a smaller crab than i have been used to. it was served on a nice arugula salad. then i had the crabcake dinner for about $29. it too came with an arugula salad, also good. but that was all it came with! no starch to help achieve hunger satisfaction! i was hungry and very disappointed. if you go there, you must question what is included in the dinners and choose wisely or you may go away hungry, despite a final tab of $158 for 2 people, including drinks and dessert (necessary because of the lack of sustenance at dinner)."
2012-07-01,Dchiari13,5.0,"amazing food and incredible service, they made a tourist like me feel at home"
2012-06-30,Atreat2dineout,5.0,"we had an amazing meal and even more amazing service from our waiter, serge."
2012-06-23,Mike,5.0,"as usual, wonderful selection... the ""lite"" clam chowder was amazing. the wood grill assortment is always a surprise worth waiting for... this time; tuna, shrimp, and swordfish. all perfectly grilled."
2012-06-23,Purpleskier,5.0,"the food was quite good, but the service was the best! chad was a great waiter and we had two different managers come up and talk with us, despite the place being very busy. we also were given a sample appetizer, which was very nice!"
2012-06-23,OpenTable Diner,4.0,"knowledgable, professional wait staff, very accurate and helpful, but slow and disappear for long periods of time."
2012-06-23,OpenTable Diner,4.0,my experience here was solid. everything went smoothly and the food was good. can't ask for much more.
2012-06-22,LilyM,2.0,"found the food rather bland. not as good as when it first opened years ago. only went because we received gift certificate. not on our top restaurants to visit. presentation not as nice either.

one of the entrees (swordfish) was overlooked and had to be returned."
2012-06-17,OpenTable Diner,5.0,"great time overall from the food, wait staff, ambiance, prices, etc. we had our 5-year-old with us and she had fun coloring the pages they gave her and the kids' menus wasn't the typical garbage you see at restaurants and was overall healthy and priced accordingly. we can't wait to go back. ask for kevin."
2012-06-16,drhc,5.0,joined family for a fu delicious meal. wait staff was very attentive.
2012-06-08,OpenTable Diner,3.0,not smart to serve appetizers even bring entrees while children aged 6 and 8 had no food brought to the table.
2012-06-07,CFLGlobal,5.0,excellent food and service. the apetizer was reall good especially the raw cherry stone and oysters. maine lobster was superb. the waiter go the extra distance to please my guests.
2012-06-05,OpenTable Diner,5.0,"i had a great experience eating here. the wait staff was personable and took the time to make the meal memorable. also, the food was great! i would definitely recommend this to others"
2012-06-04,Geoff,4.0,"just a consistently good experience... our waitress was a delightful young woman, friendly, helpful, committed to our dining pleasure. she went beyond merely good at her job to exceptionally nice and conversationally thoughtful to us. she elevated our meal to memorable. can we clone her?"
2012-06-03,fwr3,4.0,always enjoy the meal - don't usually enjoy the noise level
2012-06-02,NancyP,5.0,"enjoyed our meal. we both had the catch of the day and it was excellent. they served a good martini and had plenty of wines by the glass. we had bananas foster for dessert, too bad it was not flaming. waiter was terrific, very enthusiastic with good recommendations."
2012-06-02,Kirsch,5.0,we had a fabulous dinner and exceptional service.
2012-06-01,barryb,4.0,"wonderful food - best fish in boston area, superbly cooked to perfection"
2012-05-31,foodie,5.0,"katie, the waitress, was terrific"
2012-05-29,BMAC48,4.0,"grilled fish platter excellent, tuna not overdone; shrimp and garlic plate excellent; special yellow fish tuna excellent. did not try winelist, were early cannot comment on bar scene;our request for special seating perfectly executed. pleasant and attentive wait staff"
2012-05-26,Alan,4.0,the food and service were very good as is always the case.
2012-05-19,Suzano,4.0,"great food, enjoy sitting in bar area for more of a vibrant experience.  dining area is more quiet."
2012-05-12,OpenTable Diner,5.0,"perfection! i am so picky about crabcakes, i rarely order them, as i judge them based on the awesome ones i make myself! your crabcakes are far better than mine! (never thought i would ever say that!)."
2012-05-10,Kristine,4.0,food was great and our waitress was very helpful and nice!
2012-05-09,MATT,3.0,"my wife had boston scod and i had grilled mediterranean salmon, the taste was good. but my wife had a small plastic wrapping in her meal and waitress and restaurant manager apologized for it. good place for seafood but watch out your meal's ""ingredients"" :)"
2012-05-06,Cesare,3.0,"unfortunately the service was very slow! we did not order a beverage until we had been seated for 15-20minutes. also had to wait long intervals for beverage and finally some bread was served- long wait for main entree- disappointing! think that our server was ""working"" too many tables!"
2012-05-05,Legalfan,5.0,always delicious
2012-05-04,Bostonfinner,4.0,"consistently good dinners, consistently pleasant service"
2012-05-01,CrabLover,4.0,"i love the seafood at this place, would highly recommend the seafood casserole."
2012-04-28,Speg75,4.0,"the food never disappoints - but the noise level in this restaurant can be overwhelming at times. luckily, we were seated in an area that could be used as a function room, so the noise level was tolerable. at first, they tried to seat us at the bar (without asking) and asked if we could be moved elsewhere. the bar is really, really noisy - and some folks like it that way. again - food was great - service was a little slow."
2012-04-28,OpenTable Diner,3.0,"our table was ready right when promised. and the food was excellent as usual. however, we sat at 6:00 and with my daughter being 5, we wanted to be finished eating around 7. our food did not even arrive until after 7, which was disappointing because we really enjoy eating at legals, but she was tired before her meal arrived."
2012-04-26,FoodForThought,2.0,legals is no longer the great seafood restaurant of the past. it is now too expensive with restaurant chain mediocre food. we had fried clams that were on the soggy side making them seem like they were reheated. the tuna was tough and the waitperson never asked what sauce we wanted. i have had the same experience on prior occasions at other locations.
2012-04-26,jtwrevo,3.0,i asked for a quiet booth and got a loud open table in the main area. waiter was pompous and lacked personality. food was good.
2012-04-22,BMAC48,5.0,"this was an early dinner after movie. excellent mixed seafood grill; mussels just done right; staff checked and made sure all was done properly for person with seafood allergies. desserts choc mousse fine; fruit mousse excellent;
friendly and efficient staff, nice ambiance"
2012-04-22,OpenTable Diner,3.0,the chef sent out a special appetizer just because we made reservations on open table. that was a cool surprise.
2012-04-19,OpenTable Diner,4.0,good food. very loud crowd. long wait between courses.
2012-04-16,momof2boys,5.0,"we had an awesome post boston marathon celebration! our waiter was terrific- knowledgable, attentive, and personable. several staff members congratulated my husband (the runner) and they threw in dessert for free."
2012-04-15,Diner,3.0,not as good as it used to be. i had to send my fish back and order something else.
2012-04-08,L1234,4.0,the food was great it was an enjoyable day and we had excellent service as well as an excellent waiter.
2012-04-08,Htexec,5.0,we love legals!  always go for special occasions...
2012-04-07,OpenTable Diner,5.0,"very good food. had a wonderful waitress. got a free appetizer for reserving through opentable, which was absolutely fantastic!

funny: a silly little fish going around and around the large fish tank the whole time we were there—about 2.5 hours!"
2012-04-07,RichardfromKennebunk,4.0,"consistently fine seafood at reasonable prices.
great david bruce cab"
2012-04-07,OpenTable Diner,5.0,"the ""azores: menu was very interesting!"
2012-04-06,OpenTable Diner,4.0,"holly, our server last night was great, very attentive and made good menu recommendations. we eat here at least 6-8 times per month, and enjoy it. it is our go-to restaurant for fish and seafood, in an off-cape location."
2012-04-06,foodie,5.0,we had wonderful tuna and a great waitress!
2012-04-05,Newguy,5.0,"everything was very, very good - the food, the service and the setting. my only comment was that as the room filled up it got pretty noisy."
2012-03-31,OpenTable Diner,4.0,"the menu deteriorated in the few years, no more exotic or special fish, just plain salmon, trout etc. just plain sea food restaurant, nothing more. the service is a bright spot in the restaurant and quality of food is good, but selection is poor."
2012-03-30,Trish,3.0,"we were seated in a back area of the restaurant. small room and last table in the room.
no ambiance at all. was very disappointed. food was ok. ordered a bottle of wine and we
ended up filling our glasses every time. will not go back. also went to the bar after dinner for a cocktail and the staff never even bothered to wait on us. they seemed to busy cleaning up to go home then to attend to us customers. it was only 9:45 at the time."
2012-03-27,TravelingDiner,5.0,"service and food excellent.  very accommodating to my need for gluten free selections, especially good gluten free rolls.  somewhat noisy and difficult to have a conversation."
2012-03-24,OpenTable Diner,4.0,"food was delicious, service was ok."
2012-03-24,Larry,4.0,"consistent, great quality food with a nice atmosphere. highly recommend a reservation though or you may wait a bit."
2012-03-22,MarkH,3.0,"food was good but very expensive. had hake and only one side dish, tomato rice for just under $30. no soup or salad included."
2012-03-10,JohnS,4.0,"the table was a bit crowded and service was good, but felt a bit rushed."
2012-03-10,Albert2,4.0,"my raw oysters and steamed mussels were the best. service was perfect. found the noise level very high. food was expensive, but worth it."
2012-03-10,Molly,5.0,"we had a wonderful dining experience celebrating my husband's 75th birthday. the food was perfect, and our waiter was knowlegdeable and engaging."
2012-03-09,gigi,3.0,thank you for your attention to my gluten free needs!
2012-03-04,OpenTable Diner,5.0,"great, fresh food. excellent service and a nice atmosphere."
